Date,AAISA.SN,AAPLCL.SN,ABBVCL.SN,ABC.SN,ACWXCL.SN,ADBECL.SN,AGG-CL.SN,AGUAS-A.SN,ALMENDRAL.SN,AMDCL.SN,AMZNCL.SN,ANDINA-A.SN,ANDINA-B.SN,ANTARCHILE.SN,AZUL-AZUL.SN,BACCL.SN,BANVIDA.SN,BCI.SN,BESALCO.SN,BLUMAR.SN,BSANTANDER.SN,CAMANCHACA.SN,CENCOMALLS.SN,CFI-CGGCUF.SN,CFI-ETFUSD.SN,CFI-FTXDFE.SN,CFI-MAGSIE.SN,CFIACESA-E.SN,CFIACESC-E.SN,CFIADI6A.SN,CFIADI6FID.SN,CFIAFIIA-E.SN,CFIAMDDA-E.SN,CFIAMDDC-E.SN,CFIAMDVADA.SN,CFIAMDVAMA.SN,CFIAMDVASC.SN,CFIAMDVATA.SN,CFIAMSLPA.SN,CFIANM7A-E.SN,CFIARRAA-E.SN,CFIBALT1.SN,CFIBCCHIGA.SN,CFIBCCHIGI.SN,CFIBCHDCPA.SN,CFIBCHDLPA.SN,CFIBCHMPGB.SN,CFIBCHMPUS.SN,CFIBMPEM-E.SN,CFIBMPEU-E.SN,CFIBPDCCHA.SN,CFIBPDCCHF.SN,CFIBRGLO.SN,CFIBTGDAPA.SN,CFIBTGDAPF.SN,CFIBTGDAPG.SN,CFIBTGDEA.SN,CFIBTGFGIA.SN,CFIBTGGBDA.SN,CFIBTGGBDI.SN,CFIBTGPLAT.SN,CFIBTGRCA.SN,CFIBTGRE.SN,CFIBVCAP.SN,CFIC2VGLOB.SN,CFICGGCPA.SN,CFICOMDPA.SN,CFICOMDPB.SN,CFIDHS2-A.SN,CFIEARFCHA.SN,CFIETFCC.SN,CFIETFCD.SN,CFIETFGE.SN,CFIETFLP.SN,CFIFALCDCG.SN,CFIFALCDCW.SN,CFIFALCFIA.SN,CFIFALCFIG.SN,CFIFALCFIW.SN,CFIFALCGLA.SN,CFIFTCLPP.SN,CFIFTRLPP.SN,CFIFTRLPPI.SN,CFIFTUFP.SN,CFIFYNDE3A.SN,CFIFYNDETA.SN,CFIFYNDI2A.SN,CFIFYNGIIS.SN,CFIFYNRF2A.SN,CFIFYNSADA.SN,CFIFYNSADB.SN,CFIGC.SN,CFIHMCRGPB.SN,CFIHMCRGPC.SN,CFIHMCUSBP.SN,CFIHYUF-A.SN,CFIIMSCLB.SN,CFIIMSCLI.SN,CFILTLIQ-A.SN,CFILVCOR-A.SN,CFILVCOR-I.SN,CFILVCOR-M.SN,CFILVCOR-O.SN,CFILVDPU-E.SN,CFILVFA-L.SN,CFILVPARI1.SN,CFIMBD3A-E.SN,CFIMBD4C-E.SN,CFIMBIAR-A.SN,CFIMBIDA-A.SN,CFIMBIDA-B.SN,CFIMBIDA-D.SN,CFIMBIDC-A.SN,CFIMBIDT-A.SN,CFIMBIDT-B.SN,CFIMBILA-A.SN,CFIMBIRF-A.SN,CFIMBIRFUS.SN,CFIMCUMI.SN,CFIMCUMR.SN,CFIMDCHA.SN,CFIMDCHD.SN,CFIMDCHI.SN,CFIMERPA.SN,CFIMRCLP.SN,CFIMRCLPR.SN,CFINASDAQ.SN,CFINHRFLA.SN,CFINVCHXA.SN,CFINVRFLI.SN,CFINVSDPR.SN,CFIPADIA.SN,CFIPADIF-E.SN,CFIPCP7C-E.SN,CFIPIONERO.SN,CFIPIONR.SN,CFIPK13C-E.SN,CFIQAC.SN,CFIQDIA.SN,CFIQEAA.SN,CFIQGD-A.SN,CFIQGE-A.SN,CFIQRGA-E.SN,CFIQRGH.SN,CFIQRL-A.SN,CFISAHRA-E.SN,CFISP500.SN,CFISUDPCAA.SN,CFISURI3.SN,CFITDPFI-E.SN,CFITOABA-E.SN,CFITODPA-E.SN,CFITODPX-E.SN,CFITTTAA-E.SN,CFIVNTDP-E.SN,CFIWEG-1.SN,CFMCCDCIGB.SN,CFMCCMPLZB.SN,CFMCGACHA.SN,CFMCGACHB.SN,CFMCGACHD.SN,CFMCGDCHA.SN,CFMCHAB.SN,CFMDIVO.SN,CFMIMTDEUB.SN,CFMITADPF2.SN,CFMITAFDF4.SN,CFMITNIPSA.SN,CFMSECGLDK.SN,CFMTOEEQUB.SN,CGET.SN,CHILE.SN,CNECCL.SN,CNECUS.SN,COLBUN.SN,CONCHATORO.SN,CRISTALES.SN,CRMCL.SN,CTC.SN,CUPRUM.SN,DAVIVIENUS.SN,DISCL.SN,ECH.SN,ECL.SN,EEMCL.SN,EMB-CL.SN,EMBONOR-A.SN,EMBONOR-B.SN,ENAEX.SN,ENELAM.SN,ENELCHILE.SN,ENELGXCH.SN,ENLASA.SN,ENTEL.SN,EWGCL.SN,EWJCL.SN,EXITOCL.SN,EXITOUS.SN,FALABELLA.SN,FORUS.SN,FOSFOROS.SN,FROWARD.SN,FXICL.SN,GASCO.SN,GDX.SN,GILDCL.SN,GOOG.SN,GOOGCL.SN,GOOGLCL.SN,HABITAT.SN,HDCL.SN,HEWJ-CL.SN,HIPERMARC.SN,HIPICO.SN,HITES.SN,HODL.SN,HWM.SN,HYGCL.SN,IAM.SN,IAU.SN,IAUCL.SN,IBITCL.SN,ICLNCL.SN,IDUCL.SN,IEVCL.SN,IGSB.SN,IGSBCL.SN,ILC.SN,ILFCL.SN,INDA.SN,INDYCL.SN,INTCCL.SN,ITAUCL.SN,IUSG-CL.SN,IVV.SN,IVVCL.SN,IVWCL.SN,IXUS.SN,IYH-CL.SN,IYW.SN,IYWCL.SN,JPM.SN,LIPIGAS.SN,LLYCL.SN,LQD.SN,LQDCL.SN,MACL.SN,MALLPLAZA.SN,MANQUEHUE.SN,MARINSA.SN,MDLZCL.SN,META.SN,METACL.SN,MINERA.SN,MO.SN,MOLYMET.SN,MRK.SN,MS.SN,MSFT.SN,MSFTCL.SN,NAVIERA.SN,NEAR.SN,NFLXCL.SN,NITRATOS.SN,NORTEGRAN.SN,NTGCLGAS.SN,NUAM.SN,NVDA.SN,NVDACL.SN,ORO-BLANCO.SN,OXIQUIM.SN,PARAUCO.SN,PASUR.SN,PAZ.SN,PEHUENCHE.SN,PLANVITAL.SN,PROVIDA.SN,PUCOBRE.SN,QUINENCO.SN,RIPLEY.SN,RTX.SN,RTXCL.SN,SALFACORP.SN,SCHWAGER.SN,SCOTIABKCL.SN,SECURITY.SN,SGOV.SN,SGOVCL.SN,SHV.SN,SHYCL.SN,SHYG.SN,SLV.SN,SMH.SN,SMU.SN,SOCOVESA.SN,SOQUICOM.SN,SPCLXIGPA.SN,SQM-A.SN,SQM-B.SN,SUSBCL.SN,TECBCL.SN,TLH.SN,TRICOT.SN,TSLA.SN,TSLACL.SN,TXNCL.SN,UNHCL.SN,USB.SN,USMV-CL.SN,USXFCL.SN,VSPT.SN,WALMARTCL.SN,WFCCL.SN,ZOFRI.SN
2023-02-28,145.10464477539062,118756.3828125,,,,,,169.809326171875,21.75810432434082,,,1364.9619140625,1720.2386474609375,6698.25048828125,583.0,,339.7328796386719,18177.279296875,398.25433349609375,,29.6900634765625,,1013.0559692382812,,,,,368.7823486328125,,,,,1216.5059814453125,1153.1488037109375,,,,,,,,,,,,,,1900.812255859375,1156.3240966796875,1259.802490234375,,,,1367.949951171875,,,,,,,,21303.849609375,,,,,,,32902.34765625,1227.1263427734375,1216.736083984375,1071.6719970703125,1618.616455078125,,,,,1288.3751220703125,,,,,,,,,,,9215.294921875,,,1028.199951171875,846.5399780273438,,,,,,,35602.0703125,,,,1462.94140625,14421.7822265625,,,,34785.95703125,14779.302734375,,,,12965.7392578125,13396.845703125,679174.0625,,44835.12109375,,,,,1309.350341796875,597.9057006835938,,,797.264404296875,,,,1141.4134521484375,,,,7146.44970703125,,,,,,,,,,,,893.679931640625,,,,,80.97636413574219,,,,,,,,,,,,1300.9000244140625,,,,3040.800048828125,,,,71.42289733886719,,,94.978271484375,1007.4644165039062,3055.72021484375,,,26.333702087402344,,84869.75,,505.0,31763.89453125,,,1198.7042236328125,,103.04340362548828,33.80986022949219,154.35733032226562,,2902.862548828125,,,,,1810.597412109375,1378.2457275390625,,,,855.3666381835938,,,,,,375.6048278808594,,,,,99.06634521484376,,,54096.7890625,403.98974609375,,,,18714.9609375,,,,,3081.876220703125,,,,,7628.38134765625,,393.6611633300781,312952.40625,,,,,67265.65625,,2699.073486328125,,,81559.3671875,,987.063720703125,71.76707458496094,,,,,10998.3017578125,,,,,,,,,,3.101942539215088,9.697522163391112,,,,,8.537708282470703,5241.83251953125,974.6444091796876,,372.2778015136719,1197.6793212890625,,1275.0587158203125,4280.85693359375,2195.71044921875,150.18878173828125,,,310.2879638671875,,,143.344970703125,,,,,,,,120.000244140625,109.6729965209961,299.9307556152344,,56823.40234375,73982.8671875,,,101.15687561035156,239.1591339111328,,,,,,,,,,,422.8175659179688
2023-03-31,143.04196166992188,118756.3828125,,,,,,193.222412109375,22.54617691040039,,81349.0,1386.3416748046875,1732.918701171875,6648.66015625,583.0,,,17451.50390625,397.2709655761719,236.9620513916016,29.825443267822266,55.49651336669922,1098.908203125,,,,,,,,,,1228.347900390625,1158.0911865234375,,,,,,,,1494.2254638671875,,,,,,1839.4141845703125,1116.552001953125,1242.7823486328125,,,,,,,,,,,,20443.17578125,16954.59765625,1000.1599731445312,,,,,34202.6875,,1224.1395263671875,1080.98095703125,1568.4405517578125,,,,,,,,,118.10626220703124,111.50919342041016,,,,,,,,,992.0,,,,,,,,36200.63671875,,,,1478.276123046875,14545.048828125,,,,34648.93359375,14895.875,,,,,13553.4140625,,,43807.55078125,,947.3034057617188,,,,602.988525390625,,,822.1290893554688,,,,1148.8804931640625,,,,,,,,,,,,,,,,814.0140991210938,,,,,81.90995025634766,,,,1332.9063720703125,,,,,,,,1240.0999755859375,,,,2964.699951171875,,,,71.50829315185547,,,104.97598266601562,950.236328125,2993.090576171875,,,26.333702087402344,,,,584.0,31763.89453125,,,983.7279663085938,,104.69329071044922,39.3133659362793,170.52041625976562,800.0432739257812,2791.556640625,,,,,1816.460205078125,1453.524169921875,,420.9453125,,842.310791015625,,,,,,406.3494262695313,,,,,93.20105743408205,,,54427.23046875,464.158447265625,37.61000061035156,37.61000061035156,,18714.9609375,,,,,3759.888916015625,,,,,8400.2236328125,,401.4041442871094,312156.6875,,,,,72868.59375,,2500.241943359375,,100.51958465576172,81841.4609375,,1000.5759887695312,,,,,,,,,,,,220687.65625,36.59803771972656,,,3.17691707611084,8.697778701782227,,,,,7.643948554992676,,1085.072021484375,5199.22216796875,375.7581481933594,1403.9281005859375,26.36307716369629,1311.5328369140625,4181.20654296875,2301.230224609375,149.58804321289062,,,301.3960266113281,0.5816253423690796,,125.3332977294922,,,99.86473846435548,,,,,128.4734344482422,99.4086685180664,310.5182800292969,,50975.7109375,63793.84375,,,,,,,,,,,,,36346.921875,,442.62841796875
2023-04-28,165.12155151367188,,,,,,,216.36715698242188,21.93021011352539,,,1410.5609130859375,1709.4185791015625,6814.626953125,583.0,,345.9584655761719,18237.162109375,396.8627014160156,223.0325164794922,35.04168701171875,55.49651336669922,1103.7159423828125,,,,,,,,,531.8960571289062,,1188.20166015625,,,,,,,,,,,,,,1903.4071044921875,1141.9078369140625,1318.9261474609375,,,,1370.0,,,,8216.78125,,,,20883.16796875,16970.740234375,,,,,,34278.7578125,,1221.6717529296875,1089.7078857421875,1630.714111328125,,,,,,,976.7000122070312,,119.26492309570312,112.6508560180664,,,,,,9585.3203125,,,1022.4000244140624,,,,,,,,36086.65234375,13388.6533203125,,,1487.44140625,14644.0400390625,,,,34462.86328125,14984.3173828125,,,,,13459.470703125,,,44594.359375,,956.5430908203124,,,,610.4666748046875,,13650.5380859375,828.696533203125,,,,1158.806396484375,,,,,,,,,,,1459.52001953125,,,,,824.8253784179688,,,,,,,,,,,,,,,,,1239.0,,,,2985.39990234375,,,,79.61318969726562,,,112.98414611816406,901.2432861328124,2952.9873046875,,,26.333702087402344,,84869.75,,624.97998046875,29695.685546875,,,925.0653076171876,10898.767578125,109.99295806884766,41.70698165893555,178.6019287109375,,2990.126220703125,,,,,1720.072509765625,1351.7587890625,,,,842.151611328125,,,,,,448.4486999511719,,,,,88.1097412109375,,,54297.67578125,500.9472351074219,,,,,,39018.44140625,,,4353.8974609375,17382.291015625,,,,7804.30908203125,,402.77587890625,327923.21875,,,,,72216.0703125,130.86021423339844,2404.157958984375,,101.53611755371094,79290.359375,,995.1135864257812,67.27874755859375,,,,,11813.17578125,,3500.062255859375,,84.59351348876953,295.5936584472656,237192.28125,36.98801803588867,,,3.9176645278930655,8.280884742736816,,,,,7.149081230163574,,1098.5155029296875,5199.22216796875,383.0911560058594,1503.21142578125,,1416.830810546875,4203.38671875,2480.8388671875,144.21658325195312,,,296.33551025390625,0.5806902647018433,,134.77247619628906,,,99.8927230834961,,,,,127.90838623046876,92.9787139892578,334.7127380371094,,43361.4375,54644.73046875,,,,,,,,,,,,,36346.921875,,453.7448425292969
2023-05-31,219.77325439453125,139487.390625,,,,,,234.1021728515625,22.52136611938477,,98212.0,1468.9215087890625,1824.3841552734373,6957.638671875,,25646.837890625,331.0865783691406,17832.724609375,476.8587036132813,234.30458068847656,31.95511817932129,50.72914505004883,1107.6610107421875,,,,,,,,,,,1229.8056640625,,,,,,,,1455.7308349609375,,,,,,1954.57373046875,1124.3011474609375,1261.5081787109375,,,,,,,,,,,,23919.087890625,17584.3984375,,,,,,34797.98828125,,1219.89501953125,1099.6954345703125,1618.0213623046875,,,,,,,970.9000244140624,,120.63780212402344,114.02872467041016,,,,,,9684.978515625,,,1019.2999877929688,,,,,,,,35681.37109375,,,,1526.51708984375,14820.0,,,,36394.328125,15200.5498046875,,,,13017.224609375,13439.419921875,,,,,968.5601196289062,,1116.3363037109375,1323.282958984375,617.2615356445312,,13668.15234375,928.4940795898438,,,,1172.7191162109375,,,,,,,,,,,,,,,,842.8209228515625,,,,,83.87445831298828,,,,,,,,,,,,1227.300048828125,,,,2919.89990234375,,,,75.86178588867188,,,117.98680877685548,891.0328369140625,2982.8154296875,,,28.831298828125,,71185.2109375,,695.0,29695.685546875,,,1003.167236328125,11110.912109375,104.43331146240234,40.34697341918945,214.8151397705078,800.0509643554688,2787.58935546875,,,,,1773.731689453125,1353.2242431640625,,429.93792724609375,,940.4907836914062,,,,,82795.46875,650.6173706054688,,,,,96.62000274658205,,,53278.12109375,566.339111328125,,,,,63452.80859375,37540.4609375,,,4966.4384765625,,,,,8033.1005859375,,416.49322509765625,337870.53125,,,,104.02183532714844,83489.15625,,2343.265380859375,,99.0257568359375,78404.859375,,982.2721557617188,80.98986053466797,57.62557220458984,,,212288.0,12248.1376953125,,3509.962158203125,,,327.5932006835937,,33.98817825317383,,,3.370689868927002,8.099365234375,,,,,6.649505138397217,,1119.329345703125,5424.71044921875,458.48779296875,1606.8175048828125,40.93348693847656,2204.38134765625,4203.38671875,2662.352294921875,150.0,,,383.92376708984375,0.5881710052490234,263.5658264160156,170.3977813720703,,,100.15422821044922,52987.84765625,,,147.6177978515625,126.9306869506836,105.86000061035156,288.0885009765625,,44751.16015625,52197.83984375,,,,236.3531188964844,,,,,,,,5.2963948249816895,36790.06640625,,518.9812622070312
2023-06-30,196.681640625,149084.953125,,,,,,246.5166778564453,21.755205154418945,,103950.0,1457.80322265625,1851.7056884765625,7199.5224609375,,21675.51171875,301.3157653808594,18348.0078125,451.72412109375,238.90447998046875,34.44253158569336,55.1590690612793,1264.397216796875,,,,,,,,,,1268.7774658203125,1187.8084716796875,,,,,,,,1455.334228515625,,,,,,2067.895751953125,1155.6861572265625,1310.2974853515625,,,,,,,,,,,,22971.482421875,18070.0390625,996.4299926757812,,,,,34673.27734375,,1237.2684326171875,1110.69091796875,1695.367431640625,,,,,,,,,123.20793914794922,,,,,,,9699.7177734375,,,1007.5999755859376,,,,,,,,36325.0,,,,1518.4200439453125,,,,,37145.265625,,,,,,,,,,,977.715576171875,,,,623.5194091796875,,,961.3712768554688,,,,1181.0390625,,,,8000.0,,,,,,,,,,,,891.761474609375,,,,,84.94764709472656,,,,,,,,,,,,1277.0999755859375,,,,3047.89990234375,,,,77.51981353759766,,,126.97504425048828,904.0302734375,,,,28.822906494140625,,,,768.2100219726562,30800.955078125,,,1049.6102294921875,11107.9130859375,106.98313903808594,47.23768997192383,236.63131713867188,,2957.412353515625,,46938.31640625,,,1912.847900390625,1448.734619140625,,,,988.0693969726562,,,,98570.9296875,82795.46875,617.5430908203125,,,,,94.25,,,53717.09375,585.7723999023438,,,,18812.265625,,,,,5379.3828125,,,,26406.9921875,8195.0,,439.8788757324219,342818.5625,55439.515625,,,,87008.953125,136.66905212402344,2290.71337890625,,,78667.125,,1186.8721923828125,92.7857437133789,,,286.37579345703125,225732.3125,12849.095703125,,,,,332.5443420410156,267024.8125,33.98817825317383,,,3.499677896499634,8.497334480285645,,,,,7.07947301864624,,1265.627685546875,5199.72216796875,509.9582824707031,1807.3944091796875,98.34764099121094,1906.1990966796875,4532.74560546875,2469.561279296875,156.22000122070312,,,383.1956787109375,0.6639131903648376,,170.40615844726562,,,,,,,,130.63668823242188,114.23999786376952,272.5696716308594,,49656.9375,58396.58203125,,,,252.58206176757807,,,,,,,,,,,542.0066528320312
2023-07-31,199.01451110839844,158801.640625,,,,,,260.7046813964844,23.107810974121094,,109410.0,1563.820556640625,2031.67626953125,7499.5029296875,,21675.51171875,362.1259460449219,21299.625,488.8064575195313,230.10467529296875,40.66107177734375,50.30915451049805,1339.7005615234375,,,,,,,,,,,1215.24951171875,,,,,,,,,,,,,,2236.1796875,,,,,,,,,,8711.716796875,,,,24721.408203125,18797.2734375,,,,,,33926.4296875,,1241.907958984375,1121.455322265625,1837.5654296875,,,,,,,,,124.52120971679688,116.53797912597656,,,,,,9606.556640625,,,1043.0,,,,,,,,,,,,1531.5799560546875,,,,,41288.87890625,,,,,,,,,,,,,,,629.9688110351562,,14400.595703125,1057.8702392578125,,,,1185.72998046875,,,,,,,,,,,,,,,,964.1631469726562,,,,,85.82170104980469,,,,,,,,,,,,1427.800048828125,,,,3390.0,,,,86.51392364501953,,,132.42396545410156,1103.1373291015625,2967.951171875,,,31.055551528930664,,,,859.0,30800.955078125,,,1192.7471923828125,11867.837890625,113.39273071289062,52.4873275756836,234.3533477783203,,3092.0234375,,46938.31640625,,,2305.354248046875,1582.75732421875,,411.6101684570313,,1004.8650512695312,,,,98077.0625,,605.2837524414062,,,,,108.25,,,54009.546875,616.169921875,37.290000915527344,37.290000915527344,,18812.265625,,,,,5462.71240234375,20024.119140625,,,30074.3828125,9338.48828125,,452.9648132324219,377739.625,58551.04296875,,,113.130126953125,94459.171875,,2333.22705078125,,,78926.6328125,,1293.724365234375,95.96797943115234,63.76208114624024,,,266435.9375,12999.0849609375,,3699.9599609375,,,330.4336853027344,277444.71875,31.99828338623047,,,3.634665489196777,9.09128761291504,134.8343963623047,,,,7.997405052185059,,1320.6123046875,,536.5353393554688,1730.9674072265625,87.26659393310547,1860.02001953125,4870.41748046875,2680.71337890625,182.5200042724609,,,442.5910034179688,0.6760693788528442,,202.72457885742188,,,101.16390228271484,,,,158.50958251953125,146.8504638671875,128.4499969482422,260.0106201171875,,52115.9453125,61513.19921875,,,,260.2069702148437,,,,,,,,5.2963948249816895,36790.06640625,,544.5237426757812
2023-08-31,206.7338409423828,151176.890625,,,,,,258.0355529785156,22.09572029113769,,114109.0,1564.5394287109375,1949.60595703125,7325.5146484375,,21873.8125,,20730.7890625,469.0105285644531,222.5648651123047,37.03888320922852,49.9991569519043,1252.1385498046875,,,,,,,,,,,,,,,,,,,,,,,,,2223.787353515625,1226.010986328125,1400.75244140625,,,,,,,,,,,,24756.23828125,18604.15625,,,,,,34075.33984375,,1255.234130859375,1130.3604736328125,1820.8070068359373,,,,,,,,101.12999725341795,125.82452392578124,117.8114013671875,100.93000030517578,,,,,,,,1070.4000244140625,,,,,,,,,,,,1522.9599609375,,,,,39641.046875,,,,,,,,,,,998.3270874023438,,,,636.3331909179688,,14480.98828125,1021.3953857421876,,,,1196.0699462890625,,,,,,,,,,,,,,,,968.70947265625,,,,,86.08061981201172,,,,,,,,,,,,1341.9000244140625,,,,3183.0,,,27.30500030517578,86.14341735839844,,,133.73370361328125,1045.5107421875,3019.726318359375,,310.010009765625,28.948808670043945,,74332.71875,,840.0,32276.064453125,,,1233.962646484375,,101.31350708007812,52.08839416503906,231.3043365478516,,2929.628173828125,,,,,2086.842529296875,1551.947509765625,576.8462524414062,,,1007.7675170898438,,,,112050.15625,,614.5682373046875,,,,,109.63999938964844,,,58192.0546875,618.8618774414062,,,,,,,,,5025.509765625,20665.37890625,,,,8928.73828125,,434.441162109375,378757.25,61364.2109375,,,111.2845230102539,94652.296875,,2349.451904296875,,99.57471466064452,83503.2109375,,1258.2667236328125,93.29647064208984,,,,,12886.0927734375,,3683.860107421875,,,,279719.90625,,,,3.749654769897461,8.594326972961426,140.80145263671875,,,,6.849490642547607,,1242.0628662109375,,528.8780517578125,1761.8729248046875,85.63944244384766,1798.0706787109375,4670.33642578125,2461.023193359375,187.5,,,417.7791137695313,,,183.132064819336,,,101.40096282958984,,37.503665924072266,,,146.8504638671875,105.16000366210938,259.9806213378906,,48751.671875,52798.45703125,,,,262.9268798828125,,,,,,,,,,,580.0479736328125
2023-09-29,204.19235229492188,153877.125,,,,,,237.62257385253903,19.91073989868164,,113141.0,1537.2279052734375,1812.680419921875,7299.5166015625,583.0,,310.9514465332031,21258.705078125,403.7052612304688,214.9950256347656,37.35662078857422,49.9991569519043,1182.0887451171875,,,,,,,,,,1292.4420166015625,1262.4874267578125,,,,,,,,,,,,,,2240.26123046875,1267.336669921875,,,,,,,,,,,,,23076.826171875,,,,,,,34307.8984375,,1251.7791748046875,1137.21044921875,1817.3363037109373,,,,,,,,102.18000030517578,126.95870208740234,118.91570281982422,,,,,,,,,1099.9000244140625,,,,,,,,,,,,1538.4200439453125,,,,,38338.03125,,,,,,,,,,,1006.276123046875,,,,642.0086059570312,,14524.740234375,1071.9219970703125,,,,1206.0,,,,,,,,,,,,,,,,971.0675659179688,,,,,86.78404998779297,,,,,,,,,,,,1313.0999755859375,,,,3066.10009765625,,,,83.81846618652344,,,120.9762191772461,961.3756713867188,,,310.010009765625,28.53753089904785,,74332.71875,,816.989990234375,33134.8671875,,,1219.349365234375,11542.1259765625,101.99346923828124,48.96037292480469,240.94200134277344,,2741.740966796875,,53429.2734375,,,1973.26416015625,,,,,1040.94189453125,,,,122510.2734375,,622.1434936523438,,,,,95.0,,,58465.79296875,597.2463989257812,,,,,,,,,5274.7578125,20665.37890625,,,,8168.1279296875,,424.0494384765625,380548.65625,62944.26171875,,,103.60284423828124,92839.7578125,141.64599609375,2561.56005859375,,96.65996551513672,85472.5390625,,1169.91015625,,,,305.5935363769531,276328.65625,11999.1552734375,,,99.7980728149414,,,284571.5,34.29816055297852,,,3.546673536300659,8.298349380493164,128.7682647705078,,,,6.907486438751221,5441.123046875,1254.532470703125,,,2201.504638671875,99.99297332763672,1866.5709228515625,4531.71826171875,2414.47802734375,165.4600067138672,,,387.3054809570313,0.7340448498725891,,174.27598571777344,,,102.07669830322266,,,,,146.71847534179688,100.0,254.0010681152344,,47363.734375,52850.453125,,,,259.0115966796875,,,,,,,,,37269.66015625,,514.5525512695312
2023-10-31,190.12875366210932,160030.90625,,,,,,231.44190979003903,20.09045791625977,,117606.0,1388.37060546875,1650.3642578125,7249.3193359375,,,320.3843994140625,19991.927734375,385.0536804199219,,35.422969818115234,,1137.43212890625,,,,,,,,,,1302.62744140625,,,,,,,,,1706.3443603515625,,,,,,2172.31591796875,1247.2611083984375,,,,,,,,,,,,,23429.544921875,17283.587890625,,,,,,33908.18359375,,1247.7320556640625,1145.7242431640625,1764.284912109375,,,,,,,,103.3000030517578,128.28192138671875,,,,,769.3363037109375,,9599.6943359375,,,1113.5,,,,,,,,,,,,1570.0,,,,,,,,,,,,,,,,,,,,648.0776977539062,,14643.31640625,1030.3646240234375,,,,1213.0,,,,,,,,,,,,,,,,948.8155517578124,,,,,88.28779602050781,,,,,,,,,,,,1230.199951171875,,,,2856.300048828125,,,,85.17082214355469,,,129.91445922851562,969.0703735351562,3019.726318359375,,,34.44648361206055,,78390.15625,,798.1400146484375,33269.0546875,,,1119.6190185546875,,91.99411010742188,48.05369567871094,239.69786071777344,,2765.031982421875,,,,,1810.9949951171875,,,,25186.591796875,,,,,111545.3046875,119624.53125,597.9515991210938,,,,,91.91000366210938,,,58465.79296875,573.4935913085938,,,,,,,,,4818.02001953125,20964.57421875,,,,7489.658203125,,410.8648071289063,368794.34375,61959.9453125,,,102.80474853515624,92170.859375,,2562.625244140625,,,83991.921875,,1037.18359375,,,,,266565.4375,11994.1552734375,,,,,,312368.78125,,,,2.951728105545044,7.4454169273376465,164.72308349609375,,,,5.785569190979004,5819.474609375,1200.824462890625,5674.796875,453.3702392578125,2314.203369140625,116.4372787475586,1803.4892578125,4545.6357421875,2223.890380859375,151.0399932861328,,,342.53863525390625,0.7415254712104797,,175.7240447998047,,,,,,,,145.77796936035156,92.1999969482422,256.3309020996094,,41523.6640625,43298.734375,,,,,,,,,,,,,,,528.9544067382812
2023-11-30,182.3145904541016,169024.078125,,,,,,236.77130126953125,20.38368034362793,,,1537.7705078125,1904.266357421875,7448.50634765625,583.0,22077.31640625,,21880.884765625,,212.9950714111328,38.8545150756836,,1283.751220703125,,,,,459.1552734375,,,,,1311.5186767578125,,,,,,,,,1607.13818359375,,,,,,2303.45068359375,1269.1583251953125,,,,,,,,,9219.427734375,,,,21175.07421875,18029.1875,1181.469970703125,,,,,34131.6875,,1263.7235107421875,1154.23779296875,1868.107177734375,,,,,,,,104.33000183105467,129.36634826660156,,103.76000213623048,,,,,,,,1103.9000244140625,,,,,,,,,,,,1565.4000244140625,,,,,38244.2734375,,,,,,,,,,,1023.6719970703124,,,,654.3883056640625,,14927.5185546875,1115.372802734375,,,,1224.5999755859375,,,,,,,,,,,,,,,,990.901611328125,,,,,88.6669692993164,,,,,,,,,,,,1308.699951171875,,,,3043.699951171875,,,,90.75625610351562,,,137.97288513183594,1011.6979370117188,,,,35.25224685668945,,82708.5625,,827.3499755859375,33269.0546875,,,1138.407470703125,11514.3779296875,101.5334930419922,49.8761100769043,266.3329467773437,,2663.79833984375,,53881.01171875,,,2023.147216796875,1382.4931640625,,,,993.1893310546876,,,,122470.3671875,,615.2135009765625,,,,,84.22000122070312,,,,600.0813598632812,,,,,,,,,5339.02783203125,22025.4375,,,34636.48828125,8195.0,,450.8529052734375,388761.28125,63017.60546875,,,,101808.890625,,2568.573974609375,,100.70783996582033,85332.0078125,,1158.60205078125,80.83271789550781,,,,294679.46875,12093.1484375,,,,68.66545867919922,374.8156127929688,329771.59375,34.958126068115234,,,2.810741424560547,7.099443435668945,173.04330444335938,3637.99609375,,,6.349527359008789,5819.474609375,1230.1822509765625,5649.6982421875,437.56097412109375,2247.422607421875,113.65565490722656,1843.926025390625,4334.15869140625,2212.5986328125,153.0,,,394.9214782714844,0.7013167142868042,,202.50662231445312,,,102.95455169677734,,,,162.1995391845703,152.77349853515625,84.44000244140625,238.1322326660156,,41084.0390625,44299.30078125,,,,241.683334350586,,,,,,,,5.3496198654174805,37269.66015625,,545.5489501953125
